id,created_at,index_value,constituent_tokens,calculation_breakdown
394,2025-02-13 07:10:12+00,76.00849688742990,,"{""assets"":[{""ratio"":1.967996974249147,""symbol"":""BTC"",""basePrice"":49733.11,""change24h"":null,""currentPrice"":97874.61},{""ratio"":1.0367088128407027,""symbol"":""ETH"",""basePrice"":2641.6,""change24h"":null,""currentPrice"":2738.57},{""ratio"":4.715075281113017,""symbol"":""XRP"",""basePrice"":0.5247,""change24h"":null,""currentPrice"":2.474},{""ratio"":2.1447870507139344,""symbol"":""BNB"",""basePrice"":324.96,""change24h"":null,""currentPrice"":696.97},{""ratio"":1.7481567024962246,""symbol"":""SOL"",""basePrice"":112.57,""change24h"":null,""currentPrice"":196.79},{""ratio"":3.2577065351418,""symbol"":""DOGE"",""basePrice"":0.0811,""change24h"":null,""currentPrice"":0.2642},{""ratio"":1.9172576832151298,""symbol"":""TRX"",""basePrice"":0.1269,""change24h"":null,""currentPrice"":0.2433},{""ratio"":1.4671680117388115,""symbol"":""ADA"",""basePrice"":0.5452,""change24h"":null,""currentPrice"":0.7999},{""ratio"":1.9284176533907427,""symbol"":""SUI"",""basePrice"":1.858,""change24h"":null,""currentPrice"":3.583},{""ratio"":0.6666666666666666,""symbol"":""AVAX"",""basePrice"":39.75,""change24h"":null,""currentPrice"":26.5}],""sumOfRatios"":20.849941371566175}"
393,2025-02-14 07:10:12+00,72.64863546202570,,"{""assets"":[{""ratio"":1.8639076046901302,""symbol"":""BTC"",""basePrice"":51844.19,""change24h"":null,""currentPrice"":96632.78},{""ratio"":0.9635428855341654,""symbol"":""ETH"",""basePrice"":2777.51,""change24h"":null,""currentPrice"":2676.25},{""ratio"":4.755712428014118,""symbol"":""XRP"",""basePrice"":0.5383,""change24h"":null,""currentPrice"":2.56},{""ratio"":1.9893788894207753,""symbol"":""BNB"",""basePrice"":334.24,""change24h"":null,""currentPrice"":664.93},{""ratio"":1.6591239006062677,""symbol"":""SOL"",""basePrice"":117.11,""change24h"":null,""currentPrice"":194.3},{""ratio"":3.068022440392707,""symbol"":""DOGE"",""basePrice"":0.08556,""change24h"":null,""currentPrice"":0.2625},{""ratio"":1.807098765432099,""symbol"":""TRX"",""basePrice"":0.1296,""change24h"":null,""currentPrice"":0.2342},{""ratio"":1.4038095238095238,""symbol"":""ADA"",""basePrice"":0.5775,""change24h"":null,""currentPrice"":0.8107},{""ratio"":1.8166579360921948,""symbol"":""SUI"",""basePrice"":1.909,""change24h"":null,""currentPrice"":3.468},{""ratio"":0.6010411736867014,""symbol"":""AVAX"",""basePrice"":42.26,""change24h"":null,""currentPrice"":25.4}],""sumOfRatios"":19.928295547678683}"
392,2025-02-15 07:10:12+00,73.37391615706900,,"{""assets"":[{""ratio"":1.8775299381510235,""symbol"":""BTC"",""basePrice"":51934.57,""change24h"":null,""currentPrice"":97508.71},{""ratio"":0.9648432937512167,""symbol"":""ETH"",""basePrice"":2825.35,""change24h"":null,""currentPrice"":2726.02},{""ratio"":4.867602630175938,""symbol"":""XRP"",""basePrice"":0.5627,""change24h"":null,""currentPrice"":2.739},{""ratio"":1.8607484278503144,""symbol"":""BNB"",""basePrice"":354.61,""change24h"":null,""currentPrice"":659.84},{""ratio"":1.7556553120323917,""symbol"":""SOL"",""basePrice"":113.61,""change24h"":null,""currentPrice"":199.46},{""ratio"":3.1834153197470134,""symbol"":""DOGE"",""basePrice"":0.08538,""change24h"":null,""currentPrice"":0.2718},{""ratio"":1.7650648360030512,""symbol"":""TRX"",""basePrice"":0.1311,""change24h"":null,""currentPrice"":0.2314},{""ratio"":1.3127666557269444,""symbol"":""ADA"",""basePrice"":0.6094,""change24h"":null,""currentPrice"":0.8},{""ratio"":1.9050938337801608,""symbol"":""SUI"",""basePrice"":1.865,""change24h"":null,""currentPrice"":3.553},{""ratio"":0.6345275306564078,""symbol"":""AVAX"",""basePrice"":41.59,""change24h"":null,""currentPrice"":26.39}],""sumOfRatios"":20.12724777787446}"
391,2025-02-16 07:10:12+00,73.25865640356630,,"{""assets"":[{""ratio"":1.8709753297722078,""symbol"":""BTC"",""basePrice"":52163.28,""change24h"":null,""currentPrice"":97596.21},{""ratio"":0.9605962803801643,""symbol"":""ETH"",""basePrice"":2804.05,""change24h"":null,""currentPrice"":2693.56},{""ratio"":4.891958908962097,""symbol"":""XRP"",""basePrice"":0.5646,""change24h"":null,""currentPrice"":2.762},{""ratio"":1.836910704381586,""symbol"":""BNB"",""basePrice"":360.6,""change24h"":null,""currentPrice"":662.39},{""ratio"":1.7619565217391304,""symbol"":""SOL"",""basePrice"":110.4,""change24h"":null,""currentPrice"":194.52},{""ratio"":3.1600372179576643,""symbol"":""DOGE"",""basePrice"":0.08598,""change24h"":null,""currentPrice"":0.2717},{""ratio"":1.7870579382994733,""symbol"":""TRX"",""basePrice"":0.1329,""change24h"":null,""currentPrice"":0.2375},{""ratio"":1.3035714285714286,""symbol"":""ADA"",""basePrice"":0.5992,""change24h"":null,""currentPrice"":0.7811},{""ratio"":1.8899944720840245,""symbol"":""SUI"",""basePrice"":1.809,""change24h"":null,""currentPrice"":3.419},{""ratio"":0.6325719960278053,""symbol"":""AVAX"",""basePrice"":40.28,""change24h"":null,""currentPrice"":25.48}],""sumOfRatios"":20.095630798175577}"
390,2025-02-17 07:10:12+00,73.32912388867890,,"{""assets"":[{""ratio"":1.8605566069104014,""symbol"":""BTC"",""basePrice"":51668.78,""change24h"":null,""currentPrice"":96132.69},{""ratio"":0.9550017940437747,""symbol"":""ETH"",""basePrice"":2787,""change24h"":null,""currentPrice"":2661.59},{""ratio"":4.962720494635388,""symbol"":""XRP"",""basePrice"":0.5499,""change24h"":null,""currentPrice"":2.729},{""ratio"":1.9074089814421307,""symbol"":""BNB"",""basePrice"":352.95,""change24h"":null,""currentPrice"":673.22},{""ratio"":1.7283406754772395,""symbol"":""SOL"",""basePrice"":108.96,""change24h"":null,""currentPrice"":188.32},{""ratio"":3.1774135662160545,""symbol"":""DOGE"",""basePrice"":0.08359,""change24h"":null,""currentPrice"":0.2656},{""ratio"":1.7836644591611481,""symbol"":""TRX"",""basePrice"":0.1359,""change24h"":null,""currentPrice"":0.2424},{""ratio"":1.2652123995407576,""symbol"":""ADA"",""basePrice"":0.6097,""change24h"":null,""currentPrice"":0.7714},{""ratio"":1.8495475113122173,""symbol"":""SUI"",""basePrice"":1.768,""change24h"":null,""currentPrice"":3.27},{""ratio"":0.6250942921800351,""symbol"":""AVAX"",""basePrice"":39.77,""change24h"":null,""currentPrice"":24.86}],""sumOfRatios"":20.114960780919144}"
389,2025-02-18 07:10:12+00,71.32071659105390,,"{""assets"":[{""ratio"":1.8371987135239367,""symbol"":""BTC"",""basePrice"":52139.33,""change24h"":null,""currentPrice"":95790.31},{""ratio"":0.9523599639064344,""symbol"":""ETH"",""basePrice"":2881.4,""change24h"":null,""currentPrice"":2744.13},{""ratio"":4.773012739996411,""symbol"":""XRP"",""basePrice"":0.5573,""change24h"":null,""currentPrice"":2.66},{""ratio"":1.9089505290248783,""symbol"":""BNB"",""basePrice"":349.7,""change24h"":null,""currentPrice"":667.56},{""ratio"":1.5816108339272987,""symbol"":""SOL"",""basePrice"":112.24,""change24h"":null,""currentPrice"":177.52},{""ratio"":3.0305164319248825,""symbol"":""DOGE"",""basePrice"":0.0852,""change24h"":null,""currentPrice"":0.2582},{""ratio"":1.7662721893491127,""symbol"":""TRX"",""basePrice"":0.1352,""change24h"":null,""currentPrice"":0.2388},{""ratio"":1.3058918482647297,""symbol"":""ADA"",""basePrice"":0.6195,""change24h"":null,""currentPrice"":0.809},{""ratio"":1.7872222222222223,""symbol"":""SUI"",""basePrice"":1.8,""change24h"":null,""currentPrice"":3.217},{""ratio"":0.6209977661950856,""symbol"":""AVAX"",""basePrice"":40.29,""change24h"":null,""currentPrice"":25.02}],""sumOfRatios"":19.564033238334993}"
388,2025-02-19 07:10:12+00,68.32660091128030,,"{""assets"":[{""ratio"":1.846821492425246,""symbol"":""BTC"",""basePrice"":51781.22,""change24h"":null,""currentPrice"":95630.67},{""ratio"":0.90676740237691,""symbol"":""ETH"",""basePrice"":2945,""change24h"":null,""currentPrice"":2670.43},{""ratio"":4.55046197583511,""symbol"":""XRP"",""basePrice"":0.5628,""change24h"":null,""currentPrice"":2.561},{""ratio"":1.842195052601649,""symbol"":""BNB"",""basePrice"":351.7,""change24h"":null,""currentPrice"":647.9},{""ratio"":1.5170775437023756,""symbol"":""SOL"",""basePrice"":111.55,""change24h"":null,""currentPrice"":169.23},{""ratio"":2.80890081628089,""symbol"":""DOGE"",""basePrice"":0.08943,""change24h"":null,""currentPrice"":0.2512},{""ratio"":1.7536656891495601,""symbol"":""TRX"",""basePrice"":0.1364,""change24h"":null,""currentPrice"":0.2392},{""ratio"":1.1946734305643627,""symbol"":""ADA"",""basePrice"":0.6308,""change24h"":null,""currentPrice"":0.7536},{""ratio"":1.7266065388951524,""symbol"":""SUI"",""basePrice"":1.774,""change24h"":null,""currentPrice"":3.063},{""ratio"":0.59554543153632,""symbol"":""AVAX"",""basePrice"":39.51,""change24h"":null,""currentPrice"":23.53}],""sumOfRatios"":18.742715373367574}"
387,2025-02-20 07:10:12+00,45.351916750183400,,"{""assets"":[{""ratio"":1.2440514469453376,""symbol"":""ADA"",""basePrice"":0.622,""change24h"":null,""currentPrice"":0.7738}],""sumOfRatios"":1.2440514469453376}"
386,2025-02-22 07:10:12+00,70.39704999968320,,"{""assets"":[{""ratio"":1.8756025465987902,""symbol"":""BTC"",""basePrice"":51263.67,""change24h"":null,""currentPrice"":96150.27},{""ratio"":0.896261200739476,""symbol"":""ETH"",""basePrice"":2969.67,""change24h"":null,""currentPrice"":2661.6},{""ratio"":4.754068047337279,""symbol"":""XRP"",""basePrice"":0.5408,""change24h"":null,""currentPrice"":2.571},{""ratio"":1.692766358073121,""symbol"":""BNB"",""basePrice"":382.38,""change24h"":null,""currentPrice"":647.28},{""ratio"":1.6602419116923985,""symbol"":""SOL"",""basePrice"":101.69,""change24h"":null,""currentPrice"":168.83},{""ratio"":2.8498334126606375,""symbol"":""DOGE"",""basePrice"":0.08404,""change24h"":null,""currentPrice"":0.2395},{""ratio"":1.712742980561555,""symbol"":""TRX"",""basePrice"":0.1389,""change24h"":null,""currentPrice"":0.2379},{""ratio"":1.300939368061486,""symbol"":""ADA"",""basePrice"":0.5855,""change24h"":null,""currentPrice"":0.7617},{""ratio"":1.9016298020954598,""symbol"":""SUI"",""basePrice"":1.718,""change24h"":null,""currentPrice"":3.267},{""ratio"":0.6665760130541202,""symbol"":""AVAX"",""basePrice"":36.77,""change24h"":null,""currentPrice"":24.51}],""sumOfRatios"":19.31066164087432}"
385,2025-02-23 07:10:12+00,72.93067279996380,,"{""assets"":[{""ratio"":1.9032856450024604,""symbol"":""BTC"",""basePrice"":50744.07,""change24h"":null,""currentPrice"":96580.46},{""ratio"":0.9457376544266111,""symbol"":""ETH"",""basePrice"":2922.1,""change24h"":null,""currentPrice"":2763.54},{""ratio"":4.819322224302565,""symbol"":""XRP"",""basePrice"":0.5341,""change24h"":null,""currentPrice"":2.574},{""ratio"":1.7803546703589306,""symbol"":""BNB"",""basePrice"":375.56,""change24h"":null,""currentPrice"":668.63},{""ratio"":1.7227950745820402,""symbol"":""SOL"",""basePrice"":99.89,""change24h"":null,""currentPrice"":172.09},{""ratio"":2.918343195266272,""symbol"":""DOGE"",""basePrice"":0.0845,""change24h"":null,""currentPrice"":0.2466},{""ratio"":1.7328023171614773,""symbol"":""TRX"",""basePrice"":0.1381,""change24h"":null,""currentPrice"":0.2393},{""ratio"":1.3286965481710458,""symbol"":""ADA"",""basePrice"":0.5823,""change24h"":null,""currentPrice"":0.7737},{""ratio"":2.134747348721148,""symbol"":""SUI"",""basePrice"":1.603,""change24h"":null,""currentPrice"":3.422},{""ratio"":0.7195767195767196,""symbol"":""AVAX"",""basePrice"":35.91,""change24h"":null,""currentPrice"":25.84}],""sumOfRatios"":20.00566139756927}"
384,2025-02-24 07:10:12+00,71.13801451507430,,"{""assets"":[{""ratio"":1.8666960351227084,""symbol"":""BTC"",""basePrice"":51574.61,""change24h"":null,""currentPrice"":96274.12},{""ratio"":0.9423763931358298,""symbol"":""ETH"",""basePrice"":2992.35,""change24h"":null,""currentPrice"":2819.92},{""ratio"":4.725738396624473,""symbol"":""XRP"",""basePrice"":0.5451,""change24h"":null,""currentPrice"":2.576},{""ratio"":1.7244333813703656,""symbol"":""BNB"",""basePrice"":381.65,""change24h"":null,""currentPrice"":658.13},{""ratio"":1.6143790849673203,""symbol"":""SOL"",""basePrice"":104.04,""change24h"":null,""currentPrice"":167.96},{""ratio"":2.819500870574579,""symbol"":""DOGE"",""basePrice"":0.08615,""change24h"":null,""currentPrice"":0.2429},{""ratio"":1.7903930131004366,""symbol"":""TRX"",""basePrice"":0.1374,""change24h"":null,""currentPrice"":0.246},{""ratio"":1.2893281956776679,""symbol"":""ADA"",""basePrice"":0.5969,""change24h"":null,""currentPrice"":0.7696},{""ratio"":2.06479217603912,""symbol"":""SUI"",""basePrice"":1.636,""change24h"":null,""currentPrice"":3.378},{""ratio"":0.676278563656148,""symbol"":""AVAX"",""basePrice"":36.76,""change24h"":null,""currentPrice"":24.86}],""sumOfRatios"":19.513916110268646}"
383,2025-02-25 07:10:12+00,63.315953155349100,,"{""assets"":[{""ratio"":1.7695952820571907,""symbol"":""BTC"",""basePrice"":51727.63,""change24h"":null,""currentPrice"":91536.97},{""ratio"":0.807517966082093,""symbol"":""ETH"",""basePrice"":3112.81,""change24h"":null,""currentPrice"":2513.65},{""ratio"":4.197235023041475,""symbol"":""XRP"",""basePrice"":0.5425,""change24h"":null,""currentPrice"":2.277},{""ratio"":1.5806244048078657,""symbol"":""BNB"",""basePrice"":388.53,""change24h"":null,""currentPrice"":614.12},{""ratio"":1.3707354788827681,""symbol"":""SOL"",""basePrice"":103.47,""change24h"":null,""currentPrice"":141.83},{""ratio"":2.4419684308263694,""symbol"":""DOGE"",""basePrice"":0.08616,""change24h"":null,""currentPrice"":0.2104},{""ratio"":1.744186046511628,""symbol"":""TRX"",""basePrice"":0.1376,""change24h"":null,""currentPrice"":0.24},{""ratio"":1.15237612041265,""symbol"":""ADA"",""basePrice"":0.5913,""change24h"":null,""currentPrice"":0.6814},{""ratio"":1.7197568389057751,""symbol"":""SUI"",""basePrice"":1.645,""change24h"":null,""currentPrice"":2.829},{""ratio"":0.5842456608811748,""symbol"":""AVAX"",""basePrice"":37.45,""change24h"":null,""currentPrice"":21.88}],""sumOfRatios"":17.368241252408986}"
382,2025-02-26 07:10:12+00,61.68422407130860,,"{""assets"":[{""ratio"":1.6253038872252357,""symbol"":""BTC"",""basePrice"":54518.58,""change24h"":null,""currentPrice"":88609.26},{""ratio"":0.7842327829238824,""symbol"":""ETH"",""basePrice"":3178.24,""change24h"":null,""currentPrice"":2492.48},{""ratio"":4.209762293594628,""symbol"":""XRP"",""basePrice"":0.5511,""change24h"":null,""currentPrice"":2.32},{""ratio"":1.549669038968795,""symbol"":""BNB"",""basePrice"":401.86,""change24h"":null,""currentPrice"":622.75},{""ratio"":1.3109939074292989,""symbol"":""SOL"",""basePrice"":109.97,""change24h"":null,""currentPrice"":144.17},{""ratio"":2.3648573027420254,""symbol"":""DOGE"",""basePrice"":0.08935,""change24h"":null,""currentPrice"":0.2113},{""ratio"":1.6497498213009294,""symbol"":""TRX"",""basePrice"":0.1399,""change24h"":null,""currentPrice"":0.2308},{""ratio"":1.1013393577537518,""symbol"":""ADA"",""basePrice"":0.6197,""change24h"":null,""currentPrice"":0.6825},{""ratio"":1.7667464114832538,""symbol"":""SUI"",""basePrice"":1.672,""change24h"":null,""currentPrice"":2.954},{""ratio"":0.5579857578840285,""symbol"":""AVAX"",""basePrice"":39.32,""change24h"":null,""currentPrice"":21.94}],""sumOfRatios"":16.92064056130583}"
381,2025-02-27 07:10:12+00,57.51087314240440,,"{""assets"":[{""ratio"":1.4740848337877335,""symbol"":""BTC"",""basePrice"":57071.6,""change24h"":null,""currentPrice"":84128.38},{""ratio"":0.7192795859037084,""symbol"":""ETH"",""basePrice"":3243.69,""change24h"":null,""currentPrice"":2333.12},{""ratio"":3.7442455242966752,""symbol"":""XRP"",""basePrice"":0.5865,""change24h"":null,""currentPrice"":2.196},{""ratio"":1.5469509724473258,""symbol"":""BNB"",""basePrice"":394.88,""change24h"":null,""currentPrice"":610.86},{""ratio"":1.246172292934883,""symbol"":""SOL"",""basePrice"":108.42,""change24h"":null,""currentPrice"":135.11},{""ratio"":2.08111429741909,""symbol"":""DOGE"",""basePrice"":0.09764,""change24h"":null,""currentPrice"":0.2032},{""ratio"":1.5906228131560531,""symbol"":""TRX"",""basePrice"":0.1429,""change24h"":null,""currentPrice"":0.2273},{""ratio"":1.0354053188080743,""symbol"":""ADA"",""basePrice"":0.6242,""change24h"":null,""currentPrice"":0.6463},{""ratio"":1.781424148606811,""symbol"":""SUI"",""basePrice"":1.615,""change24h"":null,""currentPrice"":2.877},{""ratio"":0.5565461029037189,""symbol"":""AVAX"",""basePrice"":39.26,""change24h"":null,""currentPrice"":21.85}],""sumOfRatios"":15.775845890264073}"
380,2025-02-28 07:10:12+00,55.37669296004880,,"{""assets"":[{""ratio"":1.3543635842968238,""symbol"":""BTC"",""basePrice"":62507.1,""change24h"":null,""currentPrice"":84657.34},{""ratio"":0.6808264970440062,""symbol"":""ETH"",""basePrice"":3386.34,""change24h"":null,""currentPrice"":2305.51},{""ratio"":3.8162237276359217,""symbol"":""XRP"",""basePrice"":0.5757,""change24h"":null,""currentPrice"":2.197},{""ratio"":1.4569453476888985,""symbol"":""BNB"",""basePrice"":415.17,""change24h"":null,""currentPrice"":604.88},{""ratio"":1.1561606992771893,""symbol"":""SOL"",""basePrice"":118.98,""change24h"":null,""currentPrice"":137.56},{""ratio"":1.778829604130809,""symbol"":""DOGE"",""basePrice"":0.1162,""change24h"":null,""currentPrice"":0.2067},{""ratio"":1.6075949367088609,""symbol"":""TRX"",""basePrice"":0.1422,""change24h"":null,""currentPrice"":0.2286},{""ratio"":1.0247855100095329,""symbol"":""ADA"",""basePrice"":0.6294,""change24h"":null,""currentPrice"":0.645},{""ratio"":1.7577287066246057,""symbol"":""SUI"",""basePrice"":1.585,""change24h"":null,""currentPrice"":2.786},{""ratio"":0.5569588905398711,""symbol"":""AVAX"",""basePrice"":40.38,""change24h"":null,""currentPrice"":22.49}],""sumOfRatios"":15.19041750395652}"
379,2025-03-01 07:10:12+00,54.42808477054900,,"{""assets"":[{""ratio"":1.378279648209419,""symbol"":""BTC"",""basePrice"":61179.58,""change24h"":null,""currentPrice"":84322.57},{""ratio"":0.6691709751543876,""symbol"":""ETH"",""basePrice"":3342.24,""change24h"":null,""currentPrice"":2236.53},{""ratio"":3.6554192229038858,""symbol"":""XRP"",""basePrice"":0.5868,""change24h"":null,""currentPrice"":2.145},{""ratio"":1.4711432575833416,""symbol"":""BNB"",""basePrice"":399.56,""change24h"":null,""currentPrice"":587.81},{""ratio"":1.1782816229116946,""symbol"":""SOL"",""basePrice"":125.7,""change24h"":null,""currentPrice"":148.11},{""ratio"":1.7180579216354344,""symbol"":""DOGE"",""basePrice"":0.1174,""change24h"":null,""currentPrice"":0.2017},{""ratio"":1.6604982206405692,""symbol"":""TRX"",""basePrice"":0.1405,""change24h"":null,""currentPrice"":0.2333},{""ratio"":0.9658067470615174,""symbol"":""ADA"",""basePrice"":0.6551,""change24h"":null,""currentPrice"":0.6327},{""ratio"":1.6875372689326178,""symbol"":""SUI"",""basePrice"":1.677,""change24h"":null,""currentPrice"":2.83},{""ratio"":0.5460092750793264,""symbol"":""AVAX"",""basePrice"":40.97,""change24h"":null,""currentPrice"":22.37}],""sumOfRatios"":14.930204160112194}"
378,2025-03-02 07:10:12+00,52.82942673642200,,"{""assets"":[{""ratio"":1.37832543798178,""symbol"":""BTC"",""basePrice"":62431.25,""change24h"":null,""currentPrice"":86050.58},{""ratio"":0.6451642946535113,""symbol"":""ETH"",""basePrice"":3435.9,""change24h"":null,""currentPrice"":2216.72},{""ratio"":3.6413495097224526,""symbol"":""XRP"",""basePrice"":0.6017,""change24h"":null,""currentPrice"":2.191},{""ratio"":1.49016530141757,""symbol"":""BNB"",""basePrice"":407.74,""change24h"":null,""currentPrice"":607.6},{""ratio"":1.1087862878319952,""symbol"":""SOL"",""basePrice"":129.52,""change24h"":null,""currentPrice"":143.61},{""ratio"":1.4817204301075266,""symbol"":""DOGE"",""basePrice"":0.1395,""change24h"":null,""currentPrice"":0.2067},{""ratio"":1.6537102473498235,""symbol"":""TRX"",""basePrice"":0.1415,""change24h"":null,""currentPrice"":0.234},{""ratio"":0.9151506735175671,""symbol"":""ADA"",""basePrice"":0.7201,""change24h"":null,""currentPrice"":0.659},{""ratio"":1.66548463356974,""symbol"":""SUI"",""basePrice"":1.692,""change24h"":null,""currentPrice"":2.818},{""ratio"":0.5118183945705593,""symbol"":""AVAX"",""basePrice"":42.73,""change24h"":null,""currentPrice"":21.87}],""sumOfRatios"":14.491675210722526}"
377,2025-03-03 07:10:12+00,62.625813623901600,,"{""assets"":[{""ratio"":1.5196358254945042,""symbol"":""BTC"",""basePrice"":62038.39,""change24h"":null,""currentPrice"":94275.76},{""ratio"":0.7356213397981687,""symbol"":""ETH"",""basePrice"":3423.65,""change24h"":null,""currentPrice"":2518.51},{""ratio"":4.5588463327647695,""symbol"":""XRP"",""basePrice"":0.6449,""change24h"":null,""currentPrice"":2.94},{""ratio"":1.5175709526009873,""symbol"":""BNB"",""basePrice"":411.19,""change24h"":null,""currentPrice"":624.01},{""ratio"":1.3734152900499423,""symbol"":""SOL"",""basePrice"":130.15,""change24h"":null,""currentPrice"":178.75},{""ratio"":1.6847290640394088,""symbol"":""DOGE"",""basePrice"":0.1421,""change24h"":null,""currentPrice"":0.2394},{""ratio"":1.7275300778485492,""symbol"":""TRX"",""basePrice"":0.1413,""change24h"":null,""currentPrice"":0.2441},{""ratio"":1.5312036662622994,""symbol"":""ADA"",""basePrice"":0.7419,""change24h"":null,""currentPrice"":1.136},{""ratio"":1.9679605668515094,""symbol"":""SUI"",""basePrice"":1.623,""change24h"":null,""currentPrice"":3.194},{""ratio"":0.562415502478594,""symbol"":""AVAX"",""basePrice"":44.38,""change24h"":null,""currentPrice"":24.96}],""sumOfRatios"":17.178928618188735}"
376,2025-03-04 07:10:12+00,53.03727860104850,,"{""assets"":[{""ratio"":1.3643662341845366,""symbol"":""BTC"",""basePrice"":63149.43,""change24h"":null,""currentPrice"":86158.95},{""ratio"":0.6154053364741214,""symbol"":""ETH"",""basePrice"":3489.57,""change24h"":null,""currentPrice"":2147.5},{""ratio"":3.804815818848669,""symbol"":""XRP"",""basePrice"":0.6271,""change24h"":null,""currentPrice"":2.386},{""ratio"":1.387829399426188,""symbol"":""BNB"",""basePrice"":414.77,""change24h"":null,""currentPrice"":575.63},{""ratio"":1.0905182341650672,""symbol"":""SOL"",""basePrice"":130.25,""change24h"":null,""currentPrice"":142.04},{""ratio"":1.2955729166666667,""symbol"":""DOGE"",""basePrice"":0.1536,""change24h"":null,""currentPrice"":0.199},{""ratio"":1.6443812233285917,""symbol"":""TRX"",""basePrice"":0.1406,""change24h"":null,""currentPrice"":0.2312},{""ratio"":1.1766886326194397,""symbol"":""ADA"",""basePrice"":0.7284,""change24h"":null,""currentPrice"":0.8571},{""ratio"":1.6775641025641026,""symbol"":""SUI"",""basePrice"":1.56,""change24h"":null,""currentPrice"":2.617},{""ratio"":0.4915492957746479,""symbol"":""AVAX"",""basePrice"":42.6,""change24h"":null,""currentPrice"":20.94}],""sumOfRatios"":14.548691194052031}"
375,2025-03-05 07:10:12+00,52.27132825939830,,"{""assets"":[{""ratio"":1.2768094302140047,""symbol"":""BTC"",""basePrice"":68338.64,""change24h"":null,""currentPrice"":87255.42},{""ratio"":0.5978027726916035,""symbol"":""ETH"",""basePrice"":3631.85,""change24h"":null,""currentPrice"":2171.13},{""ratio"":3.783533765032378,""symbol"":""XRP"",""basePrice"":0.6486,""change24h"":null,""currentPrice"":2.454},{""ratio"":1.3927574608172906,""symbol"":""BNB"",""basePrice"":419.19,""change24h"":null,""currentPrice"":583.83},{""ratio"":1.0857078584283142,""symbol"":""SOL"",""basePrice"":133.36,""change24h"":null,""currentPrice"":144.79},{""ratio"":1.0915570175438596,""symbol"":""DOGE"",""basePrice"":0.1824,""change24h"":null,""currentPrice"":0.1991},{""ratio"":1.729151817533856,""symbol"":""TRX"",""basePrice"":0.1403,""change24h"":null,""currentPrice"":0.2426},{""ratio"":1.22007521722215,""symbol"":""ADA"",""basePrice"":0.7711,""change24h"":null,""currentPrice"":0.9408},{""ratio"":1.6975806451612903,""symbol"":""SUI"",""basePrice"":1.488,""change24h"":null,""currentPrice"":2.526},{""ratio"":0.46360686138154844,""symbol"":""AVAX"",""basePrice"":43.14,""change24h"":null,""currentPrice"":20}],""sumOfRatios"":14.338582846026295}"
374,2025-03-06 07:10:12+00,58.00074909657360,,"{""assets"":[{""ratio"":1.4201404893822671,""symbol"":""BTC"",""basePrice"":63804.11,""change24h"":null,""currentPrice"":90610.8},{""ratio"":0.6300573648160588,""symbol"":""ETH"",""basePrice"":3557.93,""change24h"":null,""currentPrice"":2241.7},{""ratio"":4.221546774738265,""symbol"":""XRP"",""basePrice"":0.5922,""change24h"":null,""currentPrice"":2.5},{""ratio"":1.5166032953105195,""symbol"":""BNB"",""basePrice"":394.5,""change24h"":null,""currentPrice"":598.3},{""ratio"":1.1651536868928174,""symbol"":""SOL"",""basePrice"":125.58,""change24h"":null,""currentPrice"":146.32},{""ratio"":1.332465842550423,""symbol"":""DOGE"",""basePrice"":0.1537,""change24h"":null,""currentPrice"":0.2048},{""ratio"":1.7898603967670832,""symbol"":""TRX"",""basePrice"":0.1361,""change24h"":null,""currentPrice"":0.2436},{""ratio"":1.4047584715212689,""symbol"":""ADA"",""basePrice"":0.6935,""change24h"":null,""currentPrice"":0.9742},{""ratio"":1.8793718772305497,""symbol"":""SUI"",""basePrice"":1.401,""change24h"":null,""currentPrice"":2.633},{""ratio"":0.5502658900987591,""symbol"":""AVAX"",""basePrice"":39.49,""change24h"":null,""currentPrice"":21.73}],""sumOfRatios"":15.910224089308011}"
373,2025-03-07 07:10:12+00,55.69250742543260,,"{""assets"":[{""ratio"":1.3602228642965641,""symbol"":""BTC"",""basePrice"":66115.57,""change24h"":null,""currentPrice"":89931.91},{""ratio"":0.5764172940890141,""symbol"":""ETH"",""basePrice"":3821.19,""change24h"":null,""currentPrice"":2202.6},{""ratio"":4.246978111728194,""symbol"":""XRP"",""basePrice"":0.6122,""change24h"":null,""currentPrice"":2.6},{""ratio"":1.3886935667885165,""symbol"":""BNB"",""basePrice"":429.49,""change24h"":null,""currentPrice"":596.43},{""ratio"":1.0948124379249753,""symbol"":""SOL"",""basePrice"":130.89,""change24h"":null,""currentPrice"":143.3},{""ratio"":1.2761241291956935,""symbol"":""DOGE"",""basePrice"":0.1579,""change24h"":null,""currentPrice"":0.2015},{""ratio"":1.7423802612481858,""symbol"":""TRX"",""basePrice"":0.1378,""change24h"":null,""currentPrice"":0.2401},{""ratio"":1.2328301373589012,""symbol"":""ADA"",""basePrice"":0.7353,""change24h"":null,""currentPrice"":0.9065},{""ratio"":1.853658536585366,""symbol"":""SUI"",""basePrice"":1.476,""change24h"":null,""currentPrice"":2.736},{""ratio"":0.5049314409429877,""symbol"":""AVAX"",""basePrice"":41.57,""change24h"":null,""currentPrice"":20.99}],""sumOfRatios"":15.277048780158399}"
